"","latitude","longitude","site_arrive_date","site_arrive_time","site_depart_date","site_depart_time","site","observer_name","project_org","lifestage","count","notes","disposition","species"
"441",60.560386,-150.753078,2023-09-05,12:30:00,2023-09-05,02:45:00,"Moose River Trib 2.2","Benjamin Meyer","KWF","juvenile",1,"Event 1","ID'ed and Released","Dolly Varden"
"442",60.560386,-150.753078,2023-09-05,12:30:00,2023-09-05,02:45:00,"Moose River Trib 2.2","Benjamin Meyer","KWF","parr",1,"Event 2; 2 photos","ID'ed and Released","coho salmon"
"443",60.560386,-150.753078,2023-09-05,12:30:00,2023-09-05,02:45:00,"Moose River Trib 2.2","Benjamin Meyer","KWF","juvenile",1,"Event 2; 1 photo","ID'ed and Released","Dolly Varden"
"444",60.560386,-150.753078,2023-09-05,12:30:00,2023-09-05,02:45:00,"Moose River Trib 2.2","Benjamin Meyer","KWF","parr",1,"Event 2; 1 photo","ID'ed and Released","coho salmon"
"445",60.560386,-150.753078,2023-09-05,12:30:00,2023-09-05,02:45:00,"Moose River Trib 2.2","Benjamin Meyer","KWF","parr",1,"Event 2; 1 photo","ID'ed and Released","coho salmon"
"446",60.560386,-150.753078,2023-09-05,12:30:00,2023-09-05,02:45:00,"Moose River Trib 2.2","Benjamin Meyer","KWF","parr",1,"Event 2; 1 photo","ID'ed and Released","coho salmon"
"447",60.560942,-150.74669,2023-09-05,01:50:00,2023-09-05,03:30:00,"Moose River Trib 2.3","Benjamin Meyer","KWF","parr",4,"2 photos","ID'ed and Released","coho salmon"
"448",60.560942,-150.74669,2023-09-05,01:50:00,2023-09-05,03:30:00,"Moose River Trib 2.3","Benjamin Meyer","KWF","parr",2,"NULL","ID'ed and Released","coho salmon"
"449",60.560942,-150.74669,2023-09-05,01:50:00,2023-09-05,03:30:00,"Moose River Trib 2.3","Benjamin Meyer","KWF","parr",1,"2 photos","ID'ed and Released","coho salmon"
"450",60.560942,-150.74669,2023-09-05,01:50:00,2023-09-05,03:30:00,"Moose River Trib 2.3","Benjamin Meyer","KWF","parr",3,"1 photo","ID'ed and Released","coho salmon"
"451",60.560942,-150.74669,2023-09-05,01:50:00,2023-09-05,03:30:00,"Moose River Trib 2.3","Benjamin Meyer","KWF","parr",2,"NULL","ID'ed and Released","coho salmon"
"452",60.560942,-150.74669,2023-09-05,01:50:00,2023-09-05,03:30:00,"Moose River Trib 2.3","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"453",60.560942,-150.74669,2023-09-05,01:50:00,2023-09-05,03:30:00,"Moose River Trib 2.3","Benjamin Meyer","KWF","juvenile",1,"1 photo","ID'ed and Released","Dolly Varden"
"454",60.523834,-150.806872,2023-09-08,11:08:00,2023-09-08,14:40:00,"Forestner Culvert - Upstream","Benjamin Meyer","KWF","parr",2,"NULL","ID'ed and Released","coho salmon"
"455",60.523834,-150.806872,2023-09-08,11:08:00,2023-09-08,14:40:00,"Forestner Culvert - Upstream","Benjamin Meyer","KWF","parr",4,"NULL","ID'ed and Released","coho salmon"
"456",60.523834,-150.806872,2023-09-08,11:08:00,2023-09-08,14:40:00,"Forestner Culvert - Upstream","Benjamin Meyer","KWF","parr",1,"1 photo; nymph in photo","ID'ed and Released","coho salmon"
"457",60.523868,-150.806821,2023-09-08,11:08:00,2023-09-08,14:40:00,"Forestner Culvert - Downstream","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","Dolly Varden"
"458",60.523868,-150.806821,2023-09-08,11:08:00,2023-09-08,14:40:00,"Forestner Culvert - Downstream","Benjamin Meyer","KWF","parr",1,"2 photos","ID'ed and Released","coho salmon"
"459",60.523868,-150.806821,2023-09-08,11:08:00,2023-09-08,14:40:00,"Forestner Culvert - Downstream","Benjamin Meyer","KWF","parr",2,"NULL","ID'ed and Released","coho salmon"
"460",60.523868,-150.806821,2023-09-08,11:08:00,2023-09-08,14:40:00,"Forestner Culvert - Downstream","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","Dolly Varden"
"461",60.523868,-150.806821,2023-09-08,11:08:00,2023-09-08,14:40:00,"Forestner Culvert - Downstream","Benjamin Meyer","KWF","parr",1,"2 photos","ID'ed and Released","coho salmon"
"462",60.523868,-150.806821,2023-09-08,11:08:00,2023-09-08,14:40:00,"Forestner Culvert - Downstream","Benjamin Meyer","KWF","parr",2,"2 photos; 2 fish","ID'ed and Released","coho salmon"
"463",60.549277,-150.75262,2023-09-08,11:30:00,2023-09-09,13:30:00,"Moose River Trib 3.1 - Downstream","Benjamin Meyer","KWF","parr",1,"caught downstream on 9/9/2023","ID'ed and Released","coho salmon"
"464",60.523712,-151.006649,2023-09-14,10:45:00,2023-09-15,14:25:00,"West Mackey Lake 2","Benjamin Meyer","KWF",NA,20,"est. count; one photo","ID'ed and Released","stickleback-unspecified"
"465",60.523712,-151.006649,2023-09-14,10:45:00,2023-09-15,14:25:00,"West Mackey Lake 2","Benjamin Meyer","KWF",NA,15,"est. count; two photos","ID'ed and Released","stickleback-unspecified"
"466",60.523712,-151.006649,2023-09-14,10:45:00,2023-09-15,14:25:00,"West Mackey Lake 2","Benjamin Meyer","KWF","parr",1,"est. 2 years old","ID'ed and Released","coho salmon"
"467",60.523712,-151.006649,2023-09-14,10:45:00,2023-09-15,14:25:00,"West Mackey Lake 2","Benjamin Meyer","KWF",NA,20,"NULL","ID'ed and Released","stickleback-unspecified"
"468",60.523712,-151.006649,2023-09-14,10:45:00,2023-09-15,14:25:00,"West Mackey Lake 2","Benjamin Meyer","KWF","parr",1,"est. 1 year old; two photos","ID'ed and Released","coho salmon"
"469",60.523712,-151.006649,2023-09-14,10:45:00,2023-09-15,14:25:00,"West Mackey Lake 2","Benjamin Meyer","KWF",NA,2,"unspecified","ID'ed and Released","stickleback-unspecified"
"470",60.523712,-151.006649,2023-09-14,10:45:00,2023-09-15,14:25:00,"West Mackey Lake 2","Benjamin Meyer","KWF",NA,1,"unspecified","ID'ed and Released","stickleback-unspecified"
"471",60.523712,-151.006649,2023-09-14,10:45:00,2023-09-15,14:25:00,"West Mackey Lake 2","Benjamin Meyer","KWF",NA,30,"unspecified","ID'ed and Released","stickleback-unspecified"
"472",60.523712,-151.006649,2023-09-14,10:45:00,2023-09-15,14:25:00,"West Mackey Lake 2","Benjamin Meyer","KWF","parr",1,"two photos","ID'ed and Released","coho salmon"
"473",60.523712,-151.006649,2023-09-14,10:45:00,2023-09-15,14:25:00,"West Mackey Lake 2","Benjamin Meyer","KWF",NA,15,"est. count; unspecified","ID'ed and Released","stickleback-unspecified"
"474",60.522313,-151.007562,2023-09-14,11:19:00,2023-09-14,11:39:00,"South Mackey Pond","Benjamin Meyer","KWF",NA,3,"From Event 1","ID'ed and Released","stickleback-unspecified"
"475",60.522313,-151.007562,2023-09-14,11:40:00,2023-09-15,14:40:00,"South Mackey Pond","Benjamin Meyer","KWF",NA,15,"est. count; unspecified","ID'ed and Released","stickleback-unspecified"
"476",60.522313,-151.007562,2023-09-14,11:40:00,2023-09-15,14:40:00,"South Mackey Pond","Benjamin Meyer","KWF",NA,1,"unspecified","ID'ed and Released","stickleback-unspecified"
"477",60.522313,-151.007562,2023-09-14,11:40:00,2023-09-15,14:40:00,"South Mackey Pond","Benjamin Meyer","KWF",NA,30,"est. count; unspecified","ID'ed and Released","stickleback-unspecified"
"478",60.522313,-151.007562,2023-09-14,11:40:00,2023-09-15,14:40:00,"South Mackey Pond","Benjamin Meyer","KWF",NA,4,"unspecified","ID'ed and Released","stickleback-unspecified"
"479",60.522313,-151.007562,2023-09-14,11:40:00,2023-09-15,14:40:00,"South Mackey Pond","Benjamin Meyer","KWF",NA,10,"est. count; unspecified","ID'ed and Released","stickleback-unspecified"
"480",60.522313,-151.007562,2023-09-14,11:40:00,2023-09-15,14:40:00,"South Mackey Pond","Benjamin Meyer","KWF",NA,30,"est. count; unspecified","ID'ed and Released","stickleback-unspecified"
"481",60.522313,-151.007562,2023-09-14,11:40:00,2023-09-15,14:40:00,"South Mackey Pond","Benjamin Meyer","KWF",NA,25,"est. count; unspecified","ID'ed and Released","stickleback-unspecified"
"482",60.522313,-151.007562,2023-09-14,11:40:00,2023-09-15,14:40:00,"South Mackey Pond","Benjamin Meyer","KWF",NA,25,"est. count; unspecified","ID'ed and Released","stickleback-unspecified"
"483",60.522313,-151.007562,2023-09-14,11:40:00,2023-09-15,14:40:00,"South Mackey Pond","Benjamin Meyer","KWF",NA,25,"est. count; unspecified","ID'ed and Released","stickleback-unspecified"
"484",60.239483,-151.400241,2023-09-22,15:45:00,2023-09-22,17:50:00,"Clam Gulch Creek 1","Benjamin Meyer","KWF","parr",1,"2 photos","ID'ed and Released","coho salmon"
"485",60.239483,-151.400241,2023-09-22,15:45:00,2023-09-22,17:50:00,"Clam Gulch Creek 1","Benjamin Meyer","KWF","parr",1,"2 photos","ID'ed and Released","coho salmon"
"486",60.239483,-151.400241,2023-09-22,15:45:00,2023-09-22,17:50:00,"Clam Gulch Creek 1","Benjamin Meyer","KWF","parr",1,"2 photos","ID'ed and Released","coho salmon"
"487",60.239483,-151.400241,2023-09-22,15:45:00,2023-09-22,17:50:00,"Clam Gulch Creek 1","Benjamin Meyer","KWF","parr",1,"2 photos","ID'ed and Released","coho salmon"
"488",60.239483,-151.400241,2023-09-22,15:45:00,2023-09-22,17:50:00,"Clam Gulch Creek 1","Benjamin Meyer","KWF","juvenile",1,"1 photo","ID'ed and Released","Dolly Varden"
"489",60.239483,-151.400241,2023-09-22,15:45:00,2023-09-22,17:50:00,"Clam Gulch Creek 1","Benjamin Meyer","KWF","parr",3,"1 photo","ID'ed and Released","coho salmon"
"490",60.239483,-151.400241,2023-09-22,15:45:00,2023-09-22,17:50:00,"Clam Gulch Creek 1","Benjamin Meyer","KWF","parr",3,"1 photo","ID'ed and Released","coho salmon"
"491",60.239483,-151.400241,2023-09-22,15:45:00,2023-09-22,17:50:00,"Clam Gulch Creek 1","Benjamin Meyer","KWF","parr",2,"NULL","ID'ed and Released","coho salmon"
"492",60.239483,-151.400241,2023-09-22,15:45:00,2023-09-22,17:50:00,"Clam Gulch Creek 1","Benjamin Meyer","KWF","not recorded",1,"NULL","ID'ed and Released","stickleback-unspecified"
"493",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","parr",2,"2 fish, 2 photo","ID'ed and Released","coho salmon"
"494",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","parr",3,"2 photo","ID'ed and Released","coho salmon"
"495",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","not recorded",1,"2 photo","ID'ed and Released","ninespine stickleback"
"496",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","parr",2,"NULL","ID'ed and Released","coho salmon"
"497",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","parr",1,"2 photo","ID'ed and Released","coho salmon"
"498",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","not recorded",1,"2 photo","ID'ed and Released","ninespine stickleback"
"499",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","not recorded",1,"1 photo","ID'ed and Released","sculpin-unspecified"
"500",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","not recorded",1,"1 photo","ID'ed and Released","ninespine stickleback"
"501",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","parr",3,"2 photo","ID'ed and Released","coho salmon"
"502",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","not recorded",1,"2 photo","ID'ed and Released","ninespine stickleback"
"503",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"504",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","not recorded",2,"NULL","ID'ed and Released","ninespine stickleback"
"505",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","not recorded",1,"NULL","ID'ed and Released","ninespine stickleback"
"506",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","parr",2,"NULL","ID'ed and Released","coho salmon"
"507",60.617139,-151.092254,2023-09-27,11:10:00,2023-09-27,15:15:00,"Beaver Creek MT #10","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"508",60.54817,-151.111794,2024-09-10,17:20:00,2024-09-11,19:50:00,"Eagle Rock Stream","Nathan Davis","KWF","not recorded",2,"NULL","ID'ed and Released","ninespine stickleback"
"509",60.54817,-151.111794,2024-09-10,17:20:00,2024-09-11,19:50:00,"Eagle Rock Stream","Nathan Davis","KWF","parr",2,"NULL","ID'ed and Released","coho salmon"
"510",60.54817,-151.111794,2024-09-10,17:20:00,2024-09-11,19:50:00,"Eagle Rock Stream","Nathan Davis","KWF","not recorded",1,"NULL","ID'ed and Released","slimy sculpin"
"511",60.54817,-151.111794,2024-09-10,17:20:00,2024-09-11,19:50:00,"Eagle Rock Stream","Nathan Davis","KWF","parr",1,"NULL","ID'ed and Released","Pacific salmon-unspecified"
"512",60.495059,-150.968253,2024-09-06,11:35:00,2024-09-07,11:30:00,"Isbell 1","Benjamin Meyer","KWF","parr",3,"NULL","ID'ed and Released","coho salmon"
"513",60.495059,-150.968253,2024-09-06,11:35:00,2024-09-07,11:30:00,"Isbell 1","Benjamin Meyer","KWF","juvenile",3,"NULL","ID'ed and Released","Dolly Varden"
"514",60.547627,-150.735925,2024-09-06,12:45:00,2024-09-07,14:15:00,"Otter Trail 1","Benjamin Meyer","KWF","parr",6,"NULL","ID'ed and Released","coho salmon"
"515",60.547627,-150.735925,2024-09-06,12:45:00,2024-09-07,14:15:00,"Otter Trail 1","Benjamin Meyer","KWF","not recorded",4,"NULL",NA,"ninespine stickleback"
"516",60.547627,-150.735925,2024-09-06,12:45:00,2024-09-07,14:15:00,"Otter Trail 1","Benjamin Meyer","KWF","parr",14,"NULL",NA,"coho salmon"
"517",60.547627,-150.735925,2024-09-06,12:45:00,2024-09-07,14:15:00,"Otter Trail 1","Benjamin Meyer","KWF","juvenile",2,"NULL",NA,"Dolly Varden"
"518",60.525046,-151.03399,2024-09-06,10:30:00,2024-09-07,12:05:00,"Union Lake 1","Benjamin Meyer","KWF","not recorded",1009,"NULL","ID'ed and Released","stickleback-unspecified"
"519",60.495059,-150.968253,2024-08-22,10:15:00,2024-08-22,06:15:00,"Isbell 1","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","Dolly Varden"
"520",60.789604,-149.209014,2024-08-10,14:45:00,2024-08-10,18:15:00,"Granite Creek 4.1","Benjamin Meyer","KWF","juvenile",4,"NULL","ID'ed and Released","Dolly Varden"
"521",60.789604,-149.209014,2024-08-10,14:45:00,2024-08-10,18:15:00,"Granite Creek 4.1","Benjamin Meyer","KWF","juvenile",5,"NULL","ID'ed and Released","coho salmon"
"522",60.801381,-149.203453,2024-08-10,13:30:00,2024-08-10,17:05:00,"Granite Creek 1.1","Benjamin Meyer","KWF","juvenile",4,"NULL","ID'ed and Released","Dolly Varden"
"523",60.801381,-149.203453,2024-08-10,13:30:00,2024-08-10,17:05:00,"Granite Creek 1.1","Benjamin Meyer","KWF","parr",5,"NULL","ID'ed and Released","coho salmon"
"524",60.726715,-149.317621,2024-08-10,12:20:00,2024-08-10,19:15:00,"Sixmile Trib 2","Benjamin Meyer","KWF","parr",58,"NULL","ID'ed and Released","coho salmon"
"525",60.726715,-149.317621,2024-08-10,12:20:00,2024-08-10,19:15:00,"Sixmile Trib 2","Benjamin Meyer","KWF","juvenile",2,"NULL","ID'ed and Released","Dolly Varden"
"526",60.483352,-151.057714,2024-06-24,09:10:00,2024-06-24,12:45:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","parr",7,"NULL","ID'ed and Released","coho salmon"
"527",60.483352,-151.057714,2024-06-24,09:10:00,2024-06-24,12:45:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","not recorded",1,"NA","ID'ed and Released","threespine stickleback"
"528",60.483352,-151.057714,2024-06-18,10:15:00,2024-06-18,13:37:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",5,"NULL","ID'ed and Released","stickleback-unspecified"
"529",60.483352,-151.057714,2024-06-18,10:15:00,2024-06-18,13:37:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",13,"NA","ID'ed and Released","sculpin-unspecified"
"530",60.483352,-151.057714,2024-06-18,10:15:00,2024-06-18,13:37:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",2,"NULL","ID'ed and Released","lamprey-unspecified"
"531",60.483352,-151.057714,2024-06-18,10:15:00,2024-06-18,13:37:00,"Lower Soldotna Creek","Katey Shedden","KWF","parr",16,"NA","ID'ed and Released","coho salmon"
"532",60.483352,-151.057714,2024-06-18,10:15:00,2024-06-18,13:37:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",1,"NULL","ID'ed and Released","rainbow trout"
"533",60.483352,-151.057714,2024-06-18,10:15:00,2024-06-18,13:37:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",1,"NA","ID'ed and Released","Pacific salmon-unspecified"
"534",60.47904,-151.104456,2024-06-08,19:45:00,2024-06-09,11:00:00,"Centennial Park Launch","Benjamin Meyer","KWF","parr",6,"NULL","ID'ed and Released","Chinook salmon"
"535",60.47904,-151.104456,2024-06-08,19:45:00,2024-06-09,11:00:00,"Centennial Park Launch","Benjamin Meyer","KWF","not recorded",2,"NA","ID'ed and Released","threespine stickleback"
"536",60.483352,-151.057714,2024-06-07,15:30:00,2024-06-08,15:25:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","parr",55,"NULL","ID'ed and Released","coho salmon"
"537",60.483352,-151.057714,2024-06-07,15:30:00,2024-06-08,15:25:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","not recorded",2,"NULL","ID'ed and Released","threespine stickleback"
"538",60.483352,-151.057714,2024-06-07,15:30:00,2024-06-08,15:25:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","juvenile",4,"NULL","ID'ed and Released","rainbow trout"
"539",60.483352,-151.057714,2024-06-07,15:30:00,2024-06-08,15:25:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","not recorded",4,"NULL","ID'ed and Released","sculpin-unspecified"
"540",60.483352,-151.057714,2024-06-07,15:30:00,2024-06-08,15:25:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","juvenile",2,"NULL","ID'ed and Released","lamprey-unspecified"
"541",60.483352,-151.057714,2024-06-07,15:30:00,2024-06-08,15:25:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","parr",31,"NULL","ID'ed and Released","coho salmon"
"542",60.483352,-151.057714,2024-06-07,15:30:00,2024-06-08,15:25:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","not recorded",21,"NULL","ID'ed and Released","sculpin-unspecified"
"543",60.483352,-151.057714,2024-06-07,15:30:00,2024-06-08,15:25:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","not recorded",3,"NULL","ID'ed and Released","threespine stickleback"
"544",60.483932,-149.951034,2024-05-29,14:55:00,2024-05-30,15:30:00,"Resurrection Pass Bridge","Benjamin Meyer","KWF","not recorded",5,"NULL","ID'ed and Released","sculpin-unspecified"
"545",60.483932,-149.951034,2024-05-29,14:55:00,2024-05-30,15:30:00,"Resurrection Pass Bridge","Benjamin Meyer","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"546",60.484066,-149.880981,2024-05-29,15:45:00,2024-05-30,13:05:00,"Cooper Creek Mouth","Benjamin Meyer","KWF","juvenile",3,"NULL","ID'ed and Released","rainbow trout"
"547",60.484066,-149.880981,2024-05-29,15:45:00,2024-05-30,13:05:00,"Cooper Creek Mouth","Benjamin Meyer","KWF","parr",5,"NULL","ID'ed and Released","coho salmon"
"548",60.484066,-149.880981,2024-05-29,15:45:00,2024-05-30,13:05:00,"Cooper Creek Mouth","Benjamin Meyer","KWF","not recorded",2,"NULL","ID'ed and Released","sculpin-unspecified"
"549",60.484066,-149.880981,2024-05-29,15:45:00,2024-05-30,13:05:00,"Cooper Creek Mouth","Benjamin Meyer","KWF","juvenile",1,"NULL","ID'ed and Released","Dolly Varden"
"550",60.566,-151.272,2024-04-25,18:11:00,2024-04-26,13:35:00,"No Name Creek (Shqui Tsaina)","Katey Shedden","KWF","parr",1,"NULL","ID'ed and Released","coho salmon"
"551",60.483352,-151.057714,2024-04-25,09:30:00,2024-04-25,16:49:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","parr",2,"NULL","ID'ed and Released","coho salmon"
"552",60.483352,-151.057714,2024-04-25,09:30:00,2024-04-25,16:49:00,"Lower Soldotna Creek","Benjamin Meyer","KWF","not recorded",1,"NULL","ID'ed and Released","stickleback-unspecified"
"553",60.483352,-151.057714,2024-06-11,10:09:00,2024-06-11,13:45:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",97,"NULL","ID'ed and Released","coho salmon"
"554",60.483352,-151.057714,2024-06-11,10:09:00,2024-06-11,13:45:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",1,"NULL","ID'ed and Released","sculpin-unspecified"
"555",60.483352,-151.057714,2024-06-11,10:09:00,2024-06-11,13:45:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",1,"NULL","ID'ed and Released","rainbow trout"
"556",60.483352,-151.057714,2024-06-11,10:09:00,2024-06-11,13:45:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",4,"NULL","ID'ed and Released","Dolly Varden"
"557",60.483352,-151.057714,2024-06-11,10:09:00,2024-06-11,13:45:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",1,"NULL","ID'ed and Released","salmonid, unspecified"
"558",60.483352,-151.057714,2024-06-11,10:09:00,2024-06-11,13:45:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",1,"NULL","ID'ed and Released","threespine stickleback"
"559",60.483352,-151.057714,2024-06-18,10:15:00,2024-06-18,13:37:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",15,"NULL","ID'ed and Released","coho salmon"
"560",60.483352,-151.057714,2024-06-18,10:15:00,2024-06-18,13:37:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",17,"NULL","ID'ed and Released","sculpin-unspecified"
"561",60.483352,-151.057714,2024-06-18,10:15:00,2024-06-18,13:37:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",5,"NULL","ID'ed and Released","stickleback-unspecified"
"562",60.4833520000001,-151.057714,2024-06-25,10:53:00,2024-06-25,14:00:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",10,"NULL","ID'ed and Released","coho salmon"
"563",60.4833520000001,-151.057714,2024-06-25,10:53:00,2024-06-25,14:00:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",1,"NULL","ID'ed and Released","rainbow trout"
"564",60.4833520000001,-151.057714,2024-06-25,10:53:00,2024-06-25,14:00:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",4,"NULL","ID'ed and Released","threespine stickleback"
"565",60.4833520000001,-151.057714,2024-07-16,10:00:00,2024-07-16,14:00:00,"Lower Soldotna Creek","Trent Dodson","KWF","not recorded",19,"NULL","ID'ed and Released","sculpin-unspecified"
"566",60.4833520000001,-151.057714,2024-07-16,10:00:00,2024-07-16,14:00:00,"Lower Soldotna Creek","Trent Dodson","KWF","juvenile",38,"NULL","ID'ed and Released","coho salmon"
"567",60.4833520000001,-151.057714,2024-07-16,10:00:00,2024-07-16,14:00:00,"Lower Soldotna Creek","Trent Dodson","KWF","juvenile",1,"NULL","ID'ed and Released","Dolly Varden"
"568",60.4833520000001,-151.057714,2024-07-16,10:00:00,2024-07-16,14:00:00,"Lower Soldotna Creek","Trent Dodson","KWF","not recorded",1,"NULL","ID'ed and Released","stickleback-unspecified"
"569",60.4833520000001,-151.057714,2024-07-16,10:00:00,2024-07-16,14:00:00,"Lower Soldotna Creek","Trent Dodson","KWF","juvenile",2,"NULL","ID'ed and Released","Chinook salmon"
"570",60.4833520000001,-151.057714,2024-07-16,10:00:00,2024-07-16,14:00:00,"Lower Soldotna Creek","Trent Dodson","KWF","juvenile",1,"NULL","ID'ed and Released","rainbow trout"
"571",60.4833520000001,-151.057714,2024-07-09,10:40:00,2024-07-09,12:40:00,"Lower Soldotna Creek","Sara Aamodt","KWF","juvenile",6,"NULL","ID'ed and Released","coho salmon"
"572",60.4833520000001,-151.057714,2024-07-09,10:40:00,2024-07-09,12:40:00,"Lower Soldotna Creek","Sara Aamodt","KWF","not recorded",1,"NULL","ID'ed and Released","sculpin-unspecified"
"573",60.4833520000001,-151.057714,2024-07-23,11:02:00,2024-07-23,13:45:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",33,"NULL","ID'ed and Released","coho salmon"
"574",60.4833520000001,-151.057714,2024-07-23,11:02:00,2024-07-23,13:45:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",2,"NULL","ID'ed and Released","threespine stickleback"
"575",60.4833520000001,-151.057714,2024-07-23,11:02:00,2024-07-23,13:45:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",1,"NULL","ID'ed and Released","rainbow trout"
"576",60.4833520000001,-151.057714,2024-07-23,11:02:00,2024-07-23,13:45:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",2,"NULL","ID'ed and Released","sculpin-unspecified"
"577",60.4833520000001,-151.057714,2024-08-20,10:20:00,2024-08-20,16:15:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",16,"NULL","ID'ed and Released","sculpin-unspecified"
"578",60.4833520000001,-151.057714,2024-08-20,10:20:00,2024-08-20,16:15:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",33,"NULL","ID'ed and Released","coho salmon"
"579",60.4833520000001,-151.057714,2024-08-20,10:20:00,2024-08-20,16:15:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",1,"NULL","ID'ed and Released","Chinook salmon"
"580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA
"581",60.483352,-151.057714,2025-07-15,10:38:00,2025-07-15,13:53:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",7,"NULL","ID'ed and Released","coho salmon"
"582",60.483352,-151.057714,2025-07-15,10:38:00,2025-07-15,13:53:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",5,"NULL","ID'ed and Released","sculpin-unspecified"
"583",60.483352,-151.057714,2025-07-22,10:39:00,2025-07-22,14:18:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",7,"NULL","ID'ed and Released","coho salmon"
"584",60.483352,-151.057714,2025-07-22,10:39:00,2025-07-22,14:18:00,"Lower Soldotna Creek","Katey Shedden","KWF","not recorded",4,"NULL","ID'ed and Released","sculpin-unspecified"
"585",60.483352,-151.057714,2025-07-22,10:39:00,2025-07-22,14:18:00,"Lower Soldotna Creek","Katey Shedden","KWF","juvenile",1,"NULL","ID'ed and Released","salmonid, unspecified"
